k,trial,seed,ALG,ALG_set_size,ALG_best_tau,ALG_n_thresholds,ALG_runtime_ms,OPT,OPT_set_size,OPT_iters,OPT_gap,OPT_runtime_ms,ratio,ALG_le_OPT
600,189,20261014,24.041475600724333,63,0.03490117033567262,68,3002.7530998922884,24.697219468810637,600,9,0.0,3.017399925738573,0.9734486763210561,True
600,190,20261015,24.03955649329879,50,0.034922233717321796,68,3133.744099875912,24.69001826640804,600,9,0.0,4.951499868184328,0.9736548686967059,True
600,191,20261016,24.042581754357876,55,0.034891166264098175,68,2988.425299990922,24.68944659627186,600,9,0.0,6.77329977042973,0.9737999456815828,True
600,192,20261017,23.999097658107555,64,0.0349289554186633,68,2991.635400103405,24.6870462487171,600,9,0.0,4.009200027212501,0.9721332157894226,True
600,193,20261018,24.019018054941494,60,0.03492634376649967,68,3037.337499903515,24.691930330819346,600,9,0.0,4.2807001154869795,0.9727476844919672,True
600,194,20261019,24.03793754725048,60,0.03491834150745106,68,2962.68119988963,24.714694368159645,600,9,0.0,5.256500095129013,0.9726172288101995,True
600,195,20261020,24.018012410973938,50,0.03490836356464585,68,3084.077199921012,24.708699977384924,600,10,0.0,5.06600015796721,0.9720467864742722,True
600,196,20261021,24.03999409570774,67,0.03491251021299062,68,2960.2811001241207,24.68202852923038,600,9,-9.094947017729282e-13,6.629199953749776,0.9739877768651677,True
600,197,20261022,24.029224789208268,64,0.03492454809788166,68,3110.876000020653,24.69485005475823,600,9,0.0,5.126400152221322,0.97304598877604,True
600,198,20261023,24.01849984706739,46,0.034915955982117775,68,2951.8273000139743,24.709245154414813,600,9,-4.547473508864641e-13,4.747600061818957,0.9720450664101324,True
600,199,20261024,24.032707227834337,49,0.03492664309261103,68,2972.184699960053,24.691566655881605,600,9,-4.547473508864641e-13,4.037500126287341,0.973316418628693,True
2000,0,20262225,24.391359192220598,113,0.010468159101394616,80,3493.914799997583,24.686205308465976,1535,10,0.0,7.703000213950872,0.9880562398083815,True
2000,1,20262226,24.3952864814206,111,0.010471442425992253,80,3485.609000083059,24.696084039490646,1485,11,0.0,8.276299806311727,0.9878200301882254,True
2000,2,20262227,24.423930842264827,97,0.010471244566317305,80,3563.7184001971036,24.712150958777638,1455,10,0.0,7.989499950781465,0.9883369069332091,True
2000,3,20262228,24.4127600860492,110,0.010474673878463858,80,4174.520399887115,24.703815855329854,1486,10,0.0,8.586599957197905,0.9882181857659104,True
2000,4,20262229,24.39673513559645,100,0.01047337202691721,80,3837.396499933675,24.700950045098843,1496,10,0.0,8.26429994776845,0.9876840806144315,True
2000,5,20262230,24.39139242818164,104,0.010472026308915926,80,3596.0989999584854,24.690857593351396,1527,10,0.0,9.148899931460619,0.9878714149949009,True
2000,6,20262231,24.403047819668902,89,0.010478532214757879,80,3618.7299999874085,24.708395177068095,1435,10,0.0,7.455700077116489,0.9876419591312597,True
2000,7,20262232,24.419476318034555,101,0.010472670324788843,80,3497.97819997184,24.71390827111385,1394,10,0.0,7.150599965825677,0.9880863864246258,True
2000,8,20262233,24.416272629164144,97,0.010471579127705768,80,3607.2060998994857,24.709652275537554,1489,10,0.0,6.206999998539686,0.9881269212896268,True
2000,9,20262234,24.414914991805773,121,0.010476843133302986,80,3698.460299987346,24.702790831243398,1458,10,0.0,7.6540999580174685,0.9883464244423134,True
2000,10,20262235,24.400671059929405,105,0.01047563156779621,80,3552.3546000476927,24.705450791638473,1507,10,0.0,8.368700044229627,0.9876634620319407,True
2000,11,20262236,24.407278359631178,109,0.01046953255550483,80,3529.0125999599695,24.702147965412546,1453,10,0.0,7.943300064653158,0.9880629973476703,True
2000,12,20262237,24.377365168746636,107,0.010473930829745697,80,3527.918500127271,24.694334544224702,1499,10,0.0,9.072500048205256,0.9871642876259569,True
2000,13,20262238,24.404192840030163,99,0.01047735654879833,80,3796.5547000057995,24.69840466514045,1468,10,0.0,8.40359996072948,0.9880878206872389,True
2000,14,20262239,24.412004306868226,106,0.01047863880227207,80,4111.005099955946,24.708864834284604,1476,10,-9.094947017729282e-13,6.738000083714724,0.9879856671114866,True
2000,15,20262240,24.40666530943711,94,0.010470003045448525,80,3570.262499852106,24.70287180156796,1472,11,0.0,7.329100044444203,0.9880092284609577,True
2000,16,20262241,24.409030012234773,106,0.01047433628694921,80,3618.275700137019,24.70892792238819,1498,10,0.0,7.644700119271874,0.9878627712584127,True
2000,17,20262242,24.386002718942883,106,0.010476790163944802,80,3358.934300020337,24.686858395717003,1564,11,0.0,9.843199979513884,0.987813124215663,True
2000,18,20262243,24.389733267714707,112,0.01046960107440113,80,3609.0993001125753,24.695734193262574,1499,11,0.0,7.776699960231781,0.9876091586039443,True
2000,19,20262244,24.38789239893043,116,0.010475759452346679,80,3482.714100042358,24.695230335961835,1517,10,0.0,7.3621999472379684,0.9875547653190401,True
2000,20,20262245,24.384540034174936,103,0.010475045702038747,80,3553.864900022745,24.690884349092073,1518,10,0.0,7.289099972695112,0.9875928172281767,True
2000,21,20262246,24.390291201498975,110,0.010474348536957598,80,3550.1173997763544,24.689068381405498,1510,10,0.0,6.947000045329332,0.9878984020259126,True
2000,22,20262247,24.406807596344716,95,0.010472243757701324,80,3641.5556999854743,24.713552269120303,1441,11,0.0,8.517300011590123,0.9875879974907992,True
2000,23,20262248,24.41067089410606,114,0.010474090056289643,80,3546.932099852711,24.70106088533054,1484,10,0.0,6.518299924209714,0.9882438251307281,True
2000,24,20262249,24.407358091230147,114,0.0104730962404375,80,3498.9910998847336,24.691015670583663,1525,10,0.0,7.546599954366684,0.9885117087471027,True
2000,25,20262250,24.393183417693848,118,0.010471451615679302,80,3672.3446999676526,24.68077352836601,1549,10,0.0,6.300400011241436,0.9883476054613268,True
2000,26,20262251,24.38986096228848,109,0.010473541820530993,80,3492.272899951786,24.683326671603943,1601,11,0.0,7.8050000593066216,0.9881107715657683,True
2000,27,20262252,24.413520829431974,112,0.010472663351676653,80,3626.878899987787,24.707482574054172,1425,10,0.0,5.848600063472986,0.9881023190549209,True
2000,28,20262253,24.401633760519953,103,0.010475348676189626,80,3563.4821001440287,24.70669588365362,1461,10,0.0,5.864900071173906,0.9876526539780861,True
2000,29,20262254,24.425456226865712,114,0.010476790572688193,80,3511.7054998409003,24.711134646531555,1491,10,9.094947017729282e-13,6.317800143733621,0.9884392835961525,True
2000,30,20262255,24.401992239466814,106,0.010474818318090627,80,3790.15180002898,24.706302685795645,1502,10,0.0,5.627000005915761,0.9876828819674509,True
2000,31,20262256,24.398147818760574,99,0.010476271710507405,80,3493.04879992269,24.704647400492767,1525,10,0.0,7.580799981951714,0.9875934443927308,True
2000,32,20262257,24.40246972798539,93,0.010474385504737015,80,3439.431699924171,24.712958488868203,1486,10,-9.094947017729282e-13,7.1835999842733145,0.9874361962359679,True
2000,33,20262258,24.398436164624396,106,0.01046539204111159,80,3539.5477002020925,24.697586093680233,1448,10,0.0,6.582899950444698,0.9878874830956704,True
2000,34,20262259,24.405868877043538,101,0.010475358478783158,80,3813.5917999316007,24.712657680261277,1452,10,0.0,8.522599935531616,0.9875857624385426,True
2000,35,20262260,24.39686211356359,103,0.010473438781266647,80,3621.981400065124,24.694731400905876,1581,10,0.0,5.5633001029491425,0.9879379418019764,True
2000,36,20262261,24.40874292999502,97,0.010471643202889604,80,3497.9205999989063,24.69729353837311,1526,10,-9.094947017729282e-13,7.117500063031912,0.9883165089352905,True
2000,37,20262262,24.415842640310135,98,0.010470108941638795,80,3579.223799984902,24.707722947599244,1478,10,0.0,5.671199876815081,0.9881866771815381,True
2000,38,20262263,24.422420771887193,104,0.010467352615512753,80,3572.229100158438,24.708007273100616,1477,10,0.0,9.085299912840128,0.988441540507221,True
2000,39,20262264,24.40018796586872,108,0.010472231985429075,80,3597.915699938312,24.710107226590008,1490,10,0.0,7.372400024905801,0.9874577937732383,True
2000,40,20262265,24.41500786440041,131,0.01047349710778503,80,3555.5168001446873,24.697392718935582,1522,10,0.0,7.02559994533658,0.9885662078686278,True
2000,41,20262266,24.415645608818178,91,0.010474077148270696,80,3631.8034001160413,24.701528365866835,1471,10,0.0,6.2506000977009535,0.9884265154441335,True
2000,42,20262267,24.402979433515952,102,0.010474339363727356,80,3598.7596998456866,24.707693932089057,1496,10,0.0,6.587499985471368,0.987667222225974,True
2000,43,20262268,24.401416213956793,108,0.01046908794937613,80,3519.471999956295,24.6959081587272,1504,10,0.0,5.632499931380153,0.9880752737304647,True
2000,44,20262269,24.400072960248327,110,0.010476500560801722,80,3617.3844998702407,24.69691738158294,1432,10,0.0,8.053999859839678,0.9879805071722848,True
2000,45,20262270,24.39139637987852,106,0.01047534135707582,80,3573.791400063783,24.688050586018377,1581,10,0.0,6.374799879267812,0.9879838950788661,True
2000,46,20262271,24.403890981413124,99,0.010473946801878863,80,3523.623500019312,24.70981792266167,1477,10,0.0,7.089699851348996,0.9876192150745078,True
2000,47,20262272,24.40289031414941,115,0.010476487877720446,80,3686.14499992691,24.70404175890876,1516,11,0.0,8.04980006068945,0.9878096285742088,True
2000,48,20262273,24.405477588299636,97,0.010472749001432434,80,3557.8030000906438,24.71756718122192,1533,10,0.0,7.505000103265047,0.9873737738575106,True
2000,49,20262274,24.405872003152442,98,0.010478635405124446,80,3500.9381999261677,24.700126201498644,1485,10,0.0,7.89229990914464,0.988086935429166,True
2000,50,20262275,24.40698107572418,109,0.010476398733825686,80,3542.970099952072,24.695575663219014,1566,10,0.0,6.440799916163087,0.9883139153575327,True
2000,51,20262276,24.41335545534847,108,0.010474527051355301,80,3593.452800065279,24.708249353376992,1479,10,0.0,7.431200006976724,0.9880649618752444,True
2000,52,20262277,24.404768534579038,109,0.010477668752354362,80,3604.1840000543743,24.70170603525035,1506,10,0.0,8.759499993175268,0.9879790691279554,True
2000,53,20262278,24.393898513762295,103,0.01047761341049308,80,3609.682000009343,24.702860252083617,1502,10,0.0,8.294599829241633,0.987492875919287,True
2000,54,20262279,24.411510163767083,106,0.010473687314924068,80,4535.951199941337,24.703641354945248,1469,10,9.094947017729282e-13,9.366099955514073,0.9881745696117918,True
2000,55,20262280,24.400829404998298,107,0.010476609103279176,80,4002.688799984753,24.70205317229526,1471,10,0.0,6.951899966225028,0.9878057194195178,True
2000,56,20262281,24.409634652890993,88,0.010475431321296701,80,3572.678599972278,24.70026717681025,1382,10,0.0,7.863899925723672,0.988233628331271,True
2000,57,20262282,24.39847583427033,100,0.010472280828614637,80,3468.2234001811594,24.705184152708085,1512,10,0.0,8.095599943771958,0.9875852648358366,True
2000,58,20262283,24.399911231850204,111,0.010478434578207973,80,3613.3179999887943,24.69233630306202,1539,10,0.0,5.781699903309345,0.9881572538287697,True
2000,59,20262284,24.403582978505455,83,0.010475398439412123,80,3571.5077000204474,24.714623241421343,1415,10,0.0,6.905699847266078,0.9874147277149429,True
2000,60,20262285,24.405148170710685,110,0.01046860603204639,80,3578.5703000146896,24.702434668813424,1457,10,0.0,5.946099990978837,0.9879652956443982,True
2000,61,20262286,24.3990172996329,98,0.010469330222780827,80,3554.655000101775,24.70233764258203,1416,10,0.0,8.819299982860684,0.9877209862751505,True
2000,62,20262287,24.400768573957258,127,0.010476261135703593,80,3565.404700115323,24.699318034379434,1523,10,0.0,6.938199978321791,0.9879126435796074,True
2000,63,20262288,24.389667050295014,107,0.010473885866883147,80,3609.374799998477,24.694598081716542,1538,10,0.0,7.616500137373805,0.9876519135718473,True
2000,64,20262289,24.406953124788146,105,0.010475489062579104,80,3532.983000157401,24.693450337609562,1519,10,0.0,8.343199966475368,0.988397846031866,True
2000,65,20262290,24.392573807633347,115,0.010469779884323944,80,3538.1398999597877,24.680688117108833,1499,11,0.0,8.1515999045223,0.988326325906782,True
2000,66,20262291,24.405357158502706,97,0.010475940660307107,80,3611.6041000932455,24.706048313480903,1486,10,0.0,7.57379992865026,0.9878292492930112,True
2000,67,20262292,24.395997618872972,110,0.010474247788455937,80,3493.4049998410046,24.706601705657956,1489,10,0.0,7.8204001765698195,0.9874282958666123,True
2000,68,20262293,24.3951977496803,107,0.01047510818295999,80,3529.9581000581384,24.695810396615162,1469,10,0.0,8.03599995560944,0.987827382778414,True
2000,69,20262294,24.381486385031977,112,0.010474750745331437,80,3620.913299964741,24.682857175497272,1501,10,0.0,8.148999884724617,0.9877902793699075,True
2000,70,20262295,24.39708150530497,99,0.0104726605195835,80,3572.9461000300944,24.707379699422997,1400,11,0.0,7.739099906757474,0.9874410723478997,True
2000,71,20262296,24.403187319906348,117,0.010471195173948115,80,3506.0652000829577,24.697312596461007,1535,10,0.0,9.564999956637621,0.9880907983244782,True
2000,72,20262297,24.398650831668032,105,0.010470829936190354,80,3662.256499985233,24.701643975338285,1459,10,0.0,7.105199852958322,0.9877338875107763,True
2000,73,20262298,24.388025233031858,98,0.010476945392553137,80,3626.687000039965,24.695717746015106,1521,10,0.0,7.086600176990032,0.9875406531550233,True
2000,74,20262299,24.41585083914554,98,0.010473664549634124,80,3505.6803999468684,24.699559530260416,1444,10,0.0,6.6877000499516726,0.9885136133392464,True
2000,75,20262300,24.40569813890385,113,0.010472759568715764,80,3587.1252999641,24.69495610277947,1467,11,0.0,8.037099847570062,0.9882867593417968,True
2000,76,20262301,24.401797477209417,110,0.01047483626197556,80,3623.0923999100924,24.7035620852553,1503,10,0.0,7.862300146371126,0.9877845710264596,True
2000,77,20262302,24.410459569383946,101,0.010471342247085978,80,3612.4819999095052,24.700064034597947,1420,11,0.0,8.0850999802351,0.9882751532624229,True
2000,78,20262303,24.41185556495144,104,0.01047572086367954,80,3580.7705000042915,24.705605259717156,1460,10,0.0,5.481899948790669,0.9881099980479054,True
2000,79,20262304,24.419660711290867,100,0.010475931414052614,80,3628.8071000017226,24.708345410102712,1412,10,0.0,6.912300130352378,0.9883163079510048,True
2000,80,20262305,24.388594689640932,101,0.010473932517555622,80,3614.3865999765694,24.694349259944307,1489,10,0.0,7.0418999530375,0.9876184398671591,True
2000,81,20262306,24.37912828500863,117,0.010470233766624334,80,3573.3525999821723,24.673654495325497,1579,10,0.0,5.75020001269877,0.9880631298305378,True
2000,82,20262307,24.40628023767554,112,0.010473135387940086,80,3608.43180003576,24.703653455482723,1481,10,0.0,7.375499932095408,0.9879623789921168,True
2000,83,20262308,24.386430944071076,99,0.010469788280404091,80,3565.91030000709,24.69193970477499,1496,10,0.0,7.1437000297009945,0.9876271866707648,True
2000,84,20262309,24.394354985812456,106,0.010475350384662708,80,3502.2828998044133,24.6873316318512,1562,10,0.0,7.526000030338764,0.9881325106168724,True
2000,85,20262310,24.421237988176653,97,0.0104779351345053,80,3529.684499837458,24.708596987263142,1476,10,0.0,5.567600019276142,0.9883700802908956,True
2000,86,20262311,24.401534747883915,96,0.010478097834125026,80,3782.773500075564,24.705613286434158,1540,10,0.0,6.108999950811267,0.9876919251092944,True
2000,87,20262312,24.404189043982086,106,0.010475685009732715,80,3620.973999844864,24.69452652455902,1425,10,0.0,7.294199895113707,0.9882428407652121,True
2000,88,20262313,24.392481624261457,118,0.010477276570998922,80,3578.495000023395,24.695375378077994,1437,10,0.0,8.04980006068945,0.9877347985531973,True
2000,89,20262314,24.4133680898911,96,0.010473451847340678,80,3584.6114000305533,24.707651823383966,1472,10,0.0,7.49400001950562,0.9880893686054639,True
2000,90,20262315,24.410462417572184,92,0.010476810078654933,80,3598.2516000512987,24.70915067046297,1521,10,0.0,7.527000037953258,0.9879118365145656,True
2000,91,20262316,24.399230177239208,110,0.01047316924115311,80,3610.4048998095095,24.70148765579387,1505,11,0.0,7.488500094041228,0.9877635921056048,True
2000,92,20262317,24.390480445428686,133,0.010477613043980935,80,3556.901500094682,24.68300363968155,1646,10,0.0,7.343200035393238,0.9881488007487633,True
2000,93,20262318,24.404627427932315,97,0.010477492220534356,80,3516.6018998716027,24.707083997590438,1493,10,0.0,7.5477000791579485,0.9877583056872425,True
2000,94,20262319,24.3878844885945,111,0.01047370037235281,80,3606.7361999303102,24.698731971786934,1528,10,0.0,10.068200062960386,0.9874144355448081,True
2000,95,20262320,24.421583738271455,105,0.010477025713320121,80,3585.695000132546,24.71399172855544,1540,10,0.0,7.522299885749817,0.9881683220786173,True
2000,96,20262321,24.424029622101237,114,0.010468136641072589,80,3622.0235999207944,24.708395238138174,1473,10,0.0,7.391700055450201,0.9884911337504425,True
2000,97,20262322,24.39652428330411,110,0.010470051099502886,80,3557.921400060877,24.700463511813428,1498,10,0.0,5.748700117692351,0.9876949989880168,True
2000,98,20262323,24.41503985855321,106,0.010476675321005298,80,3625.642800005153,24.712764350031613,1461,10,9.094947017729282e-13,8.863000199198723,0.9879526026606562,True
2000,99,20262324,24.422169699163067,104,0.010462824361955683,80,3572.102499892935,24.705898843784627,1465,10,0.0,5.422100191935897,0.9885157327642448,True
2000,100,20262325,24.413544044199856,113,0.01047156115219096,80,3593.428899999708,24.70644999117507,1459,10,-9.094947017729282e-13,8.605999872088432,0.9881445554873388,True
2000,101,20262326,24.407004825298813,95,0.010473510903588916,80,3553.3583001233637,24.699311947200155,1482,10,0.0,5.489900009706616,0.9881653738968029,True
2000,102,20262327,24.382716838041766,103,0.010474757084308511,80,3624.473800184205,24.691617048853782,1515,10,0.0,8.252500090748072,0.9874896727014338,True
2000,103,20262328,24.403357821466535,111,0.010475665723547469,80,3612.287300173193,24.703581872565145,1461,10,0.0,8.089400129392743,0.9878469424941155,True
2000,104,20262329,24.40902371760303,107,0.010471551016804678,80,3509.0564999263734,24.700265913535244,1514,10,0.0,8.498100098222494,0.9882089449177703,True
2000,105,20262330,24.41366811087336,94,0.010476084606538401,80,3600.550000090152,24.709214033162663,1465,10,0.0,6.967700086534023,0.9880390399349552,True
2000,106,20262331,24.405206946773752,107,0.010475000515385682,80,3519.018799997866,24.71030242122226,1525,10,0.0,7.48499995097518,0.9876531064149795,True
2000,107,20262332,24.385822992409242,103,0.01047276726084715,80,3590.65099991858,24.69748552228694,1482,10,0.0,7.290299981832504,0.9873807991669251,True
2000,108,20262333,24.395122012302178,119,0.010477754069582281,80,3594.84070003964,24.695537272025085,1497,10,0.0,6.812399951741099,0.9878352409824582,True
2000,109,20262334,24.41486366660301,118,0.010476572269417594,80,3566.853699972853,24.706560587209754,1493,10,0.0,7.76659999974072,0.9881935439950411,True
2000,110,20262335,24.405273721365923,113,0.010472430982182842,80,3527.301099849865,24.704509218954087,1527,10,0.0,7.041600067168474,0.9878874137941351,True
2000,111,20262336,24.417023400119373,92,0.010470567360477906,80,3518.7159997876734,24.70771442140524,1419,10,0.0,6.384300068020821,0.9882348073023691,True
2000,112,20262337,24.397721383785722,103,0.010473430874825457,80,3592.054800130427,24.68870038824128,1521,10,0.0,5.402799928560853,0.9882140817507695,True
2000,113,20262338,24.40863877533544,106,0.010477759494927547,80,3555.7206999510527,24.7168191778056,1454,10,0.0,7.890000008046627,0.9875315508741962,True
2000,114,20262339,24.430339074757647,104,0.010477005526032692,80,3540.1041998993605,24.720681030155152,1431,10,0.0,7.28919985704124,0.9882550988363413,True
2000,115,20262340,24.41741684284764,97,0.010477562799007727,80,3645.314200082794,24.71678382882897,1408,10,0.0,7.15620000846684,0.9878881092275381,True
2000,116,20262341,24.406642584316277,88,0.010471865083983747,80,3637.854800093919,24.708848502985617,1458,10,9.094947017729282e-13,9.142500115558505,0.9877693240689535,True
2000,117,20262342,24.38330358097634,106,0.010475105286797156,80,3630.738199921325,24.6862093408098,1517,10,0.0,7.220899919047952,0.9877297581150819,True
2000,118,20262343,24.386331762474356,101,0.010474922028862757,80,3524.771000025794,24.70285167982512,1489,10,0.0,7.342899916693568,0.9871869077524654,True
2000,119,20262344,24.39857485537881,95,0.01046947267786545,80,3568.086100043729,24.678189280513603,1519,10,0.0,7.0958000142127275,0.9886695728784453,True
2000,120,20262345,24.408316331590747,101,0.010476148689708229,80,3568.6627000104636,24.706219669437633,1478,10,0.0,8.592099882662296,0.9879421723827947,True
2000,121,20262346,24.40716916732798,105,0.01047212731172584,80,3578.533499967307,24.711544057665186,1469,10,-9.094947017729282e-13,8.079199818894267,0.9876828866044575,True
2000,122,20262347,24.382507251680007,91,0.010472999328143353,80,3640.9169998951256,24.688584550714193,1480,10,0.0,6.077900063246489,0.9876024768286956,True
2000,123,20262348,24.39878858796868,116,0.010471853095141074,80,3562.504000030458,24.696860819312153,1541,10,0.0,5.514099961146712,0.987930764418837,True
2000,124,20262349,24.4026587530215,109,0.010472928807666811,80,3593.5128999408334,24.70602824432562,1477,10,0.0,8.823199896141887,0.9877208311953664,True
2000,125,20262350,24.402988178889576,109,0.010469410900663391,80,3531.8774001207203,24.694947315632216,1562,10,0.0,6.931600160896778,0.9881773735731832,True
2000,126,20262351,24.409488718232094,114,0.01047301869498811,80,3542.06859995611,24.698463363559505,1453,11,0.0,9.171299869194627,0.9882998937596349,True
2000,127,20262352,24.39472787670066,117,0.01047434472917763,80,3610.979000106454,24.695406815268026,1495,11,0.0,8.50460003130138,0.9878244994781188,True
2000,128,20262353,24.388187668201283,118,0.010475199223837005,80,3588.4827999398112,24.69302915738546,1502,11,0.0,8.20080004632473,0.9876547552249983,True
2000,129,20262354,24.393656449281444,95,0.010475770593441302,80,3557.0087002124637,24.693145617036155,1528,10,0.0,7.617600029334426,0.987871566774057,True
2000,130,20262355,24.408132934512448,105,0.010476080139827003,80,3581.6935000475496,24.711765008343782,1503,10,0.0,8.382400032132864,0.987713055958212,True
2000,131,20262356,24.393835559030812,114,0.0104769079829316,80,3534.34280003421,24.695714368776123,1520,10,0.0,6.233899854123592,0.9877760648978435,True
2000,132,20262357,24.404696921260367,108,0.010471147287793985,80,3674.59089984186,24.69179190394067,1470,10,0.0,6.277899956330657,0.9883728575148698,True
2000,133,20262358,24.402769857849723,107,0.010473670407728147,80,3584.198399912566,24.686456008920658,1645,10,0.0,6.895099999383092,0.9885084294412927,True
2000,134,20262359,24.41166040456068,104,0.010475162546221438,80,3478.4995999652892,24.706774228591716,1436,10,-9.094947017729282e-13,7.476300001144409,0.9880553478450652,True
2000,135,20262360,24.400572100995664,103,0.010477118293172927,80,3570.881500141695,24.70098145200457,1494,10,0.0,7.525799795985222,0.9878381613462356,True
2000,136,20262361,24.404467857391957,93,0.010476110540548507,80,3586.28090005368,24.701808909146703,1503,10,0.0,7.017400115728378,0.987962782286578,True
2000,137,20262362,24.398516024437637,99,0.010473416929057278,80,3555.9453000314534,24.69318239796673,1469,10,4.547473508864641e-13,8.439900120720267,0.9880668935749101,True
2000,138,20262363,24.400266207255868,94,0.010477040584145258,80,3490.220000036061,24.69972364547981,1519,10,0.0,7.8795000445097685,0.9878760814281926,True
2000,139,20262364,24.41142316544499,93,0.010467149414156234,80,3560.316300019622,24.720357061876935,1415,10,0.0,6.798099959269166,0.9875028546044597,True
2000,140,20262365,24.40116387592673,109,0.01047713564817906,80,3717.863299883902,24.701158580194274,1506,10,0.0,8.102500112727284,0.9878550350869743,True
2000,141,20262366,24.396684629827217,110,0.010478551851331818,80,3569.795100018382,24.70029271558616,1443,11,0.0,6.978199817240238,0.9877083203322784,True
2000,142,20262367,24.39432141774688,104,0.010473424704209193,80,3549.5267999358475,24.696327642923748,1513,10,0.0,7.737400010228157,0.9877712091634239,True
2000,143,20262368,24.400926301163206,107,0.010474170779137183,80,3624.793600058183,24.713576829014738,1513,10,0.0,6.682399893179536,0.9873490377368416,True
2000,144,20262369,24.419873815147312,92,0.01047867414890294,80,3573.4148998744786,24.705187568270304,1471,10,0.0,8.620799984782934,0.988451261406757,True
2000,145,20262370,24.402679765314932,118,0.010474423782641216,80,3558.8261999655515,24.704169395519248,1479,11,0.0,9.155599866062403,0.9877960021493781,True
2000,146,20262371,24.40567107072269,116,0.010478167414602084,80,3579.6171999536455,24.70642621110547,1513,10,0.0,7.555400021374226,0.9878268456225534,True
2000,147,20262372,24.41044550362661,120,0.010473305079938905,80,3528.670199913904,24.70715593806038,1517,10,0.0,6.386900087818503,0.9879909110066084,True
2000,148,20262373,24.416472375360456,94,0.010474865134173762,80,3497.4182001315057,24.715389622424233,1415,10,0.0,5.604300182312727,0.9879056227059204,True
2000,149,20262374,24.394348816752675,103,0.010476529948073571,80,3633.8456999510527,24.704105451766328,1458,10,0.0,8.17959988489747,0.9874613296312859,True
2000,150,20262375,24.383058889354132,116,0.010477896515955857,80,3493.8290000427514,24.692680007241663,1503,10,0.0,7.8223999589681625,0.9874610160664323,True
2000,151,20262376,24.41067281177466,104,0.010477784128846706,80,3569.3496998865157,24.71725575310353,1393,11,0.0,7.447100011631846,0.9875964004907635,True
2000,152,20262377,24.397038828803048,106,0.010474943350249745,80,3546.0918000899255,24.704985949736983,1497,10,0.0,6.185199832543731,0.9875350214098295,True
2000,153,20262378,24.411839770260112,107,0.010473809126362576,80,3584.935599938035,24.70157544945057,1514,10,0.0,5.0068998243659735,0.9882705587024855,True
2000,154,20262379,24.405574549075805,100,0.010475037598512487,80,3599.0805998444557,24.702843116170015,1490,10,0.0,7.947999984025955,0.9879662204995495,True
2000,155,20262380,24.42039921067992,113,0.01047580403913478,80,3530.626399908215,24.716955170810493,1476,10,0.0,7.544000167399645,0.9880019218353889,True
2000,156,20262381,24.40803096113986,96,0.01047606451770951,80,3603.114499943331,24.697862418856566,1501,10,0.0,7.810999872162938,0.9882649173114099,True
2000,157,20262382,24.390442314798392,104,0.010475044563527883,80,3681.744399946183,24.685609281463048,1515,10,0.0,6.437300005927682,0.9880429539615899,True
2000,158,20262383,24.416056201058353,106,0.010469285658802561,80,3603.241299977526,24.698637034716338,1492,10,0.0,7.617500144988298,0.9885588490870654,True
2000,159,20262384,24.406719651468414,110,0.010477719219889211,80,3557.739600073546,24.712669981979825,1475,10,9.094947017729282e-13,7.130499929189682,0.9876196974776701,True
2000,160,20262385,24.39081773335907,104,0.010475678318646894,80,3525.1136000733823,24.696771860489118,1561,10,0.0,6.1617998871952295,0.9876115741418203,True
2000,161,20262386,24.405313667507485,99,0.010477316065801674,80,3675.123800057918,24.70733057868898,1479,11,0.0,7.22140003927052,0.9877762225174582,True
2000,162,20262387,24.376513472751128,107,0.010475748901476938,80,3508.84240004234,24.673370081242187,1565,10,0.0,5.943200085312128,0.9879685422982918,True
2000,163,20262388,24.39246211484986,111,0.01047737123287328,80,3628.941300092265,24.690600434634156,1502,10,0.0,8.474500151351094,0.987925027559634,True
2000,164,20262389,24.40480614710756,105,0.010477991505282816,80,3701.504500117153,24.711189342620113,1490,10,0.0,6.698800018057227,0.9876014387140758,True
2000,165,20262390,24.41601506148993,102,0.01047207506799212,80,3568.261999869719,24.703253535899723,1503,10,0.0,7.447599899023771,0.9883724435733792,True
2000,166,20262391,24.399370085968037,99,0.010474808967864195,80,3534.7283000592142,24.694514737361757,1551,10,0.0,8.299600100144744,0.988048169622577,True
2000,167,20262392,24.4122760820577,107,0.010478000335477071,80,3473.101899959147,24.702835960543272,1479,10,0.0,7.3726000264286995,0.9882377926587187,True
2000,168,20262393,24.39448996071947,89,0.010475756935230868,80,3656.4611000940204,24.68849237485263,1585,11,0.0,8.270099991932511,0.9880915201435051,True
2000,169,20262394,24.390871900641436,90,0.010473167945957098,80,3545.8436999469995,24.70025305318634,1477,11,0.0,9.308299981057644,0.9874745755892167,True
2000,170,20262395,24.382688489279168,113,0.01047822620375821,80,3702.784099848941,24.678839258194717,1586,10,9.094947017729282e-13,5.577299976721406,0.9879998096418894,True
2000,171,20262396,24.393955768143478,114,0.010476960753286699,80,3554.142000153661,24.69712465915877,1492,10,0.0,7.941699819639325,0.9877245268346303,True
2000,172,20262397,24.410256282281967,95,0.010474277163690298,80,3567.378600127995,24.71091818061032,1484,10,0.0,7.834599819034338,0.987832831781853,True
2000,173,20262398,24.4072115934039,100,0.010470890065342178,80,3518.1155998725444,24.709688002040657,1456,10,0.0,7.6997000724077225,0.9877587928827035,True
